req_type,cpu_bw,memory,msg_per_sec,msg_t_mean,msg_t_std,rx_bytes,tx_bytes,mal_count_total,mal_time_max,mal_time_total,mal_ft_max,mal_test_complete,rx_packets,if_in_tx_packets
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.3,512,466.9704114634107,5049.772867178917,2686.8614038647625,2135121.0,261920.0,10000,20916.77713394165,28.038445949554443,21.594922065734863,True,3421.0,2756.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.3,512,465.8394140462572,4744.74717411995,2600.126615804834,2125880.0,246038.0,10000,20551.872968673702,29.0432870388031,21.07462811470032,True,3281.0,2515.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.3,512,243.91806700905536,4309.717913556099,3627.534558669084,2145257.0,253768.0,10000,40664.698123931885,53.07406902313232,7.541874885559082,False,3365.0,2630.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.3,512,478.1574765338768,4837.88974776268,2582.121251545949,2122085.0,245168.0,10000,20153.701066970825,32.04341006278992,20.85516595840454,True,3201.0,2502.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.3,512,468.5120974538191,4579.965360045433,2413.263251449085,2142998.0,271478.0,10000,20824.71799850464,33.04467296600342,21.661664962768555,True,3603.0,2901.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.3,512,476.9905257487526,4291.386269879341,2619.962851589313,2126408.0,249248.0,10000,20632.661819458008,27.035174131393436,0.0,0,3297.0,2564.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.3,512,478.6130802800074,4974.788458395004,2627.5022038371503,2124414.0,245354.0,10000,20327.65388488769,24.031963109970093,0.0,0,3253.0,2505.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.3,512,241.00797422300272,5159.079409933091,3518.9286737986945,2151733.0,267320.0,10000,40774.03402328491,51.07683682441712,8.410298109054565,False,3506.0,2836.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.3,512,477.95149839013584,4823.595106101036,2565.1602581979137,2126851.0,250682.0,10000,20173.285961151123,30.03730607032776,20.84705090522766,True,3311.0,2585.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.3,512,477.8852197202897,4939.478036642075,2605.615484900476,2126258.0,245522.0,10000,20302.30498313904,31.0393180847168,21.27116107940674,True,3265.0,2507.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.3,512,477.7948683447025,4914.603258872032,2597.1951274219728,2140569.0,265816.0,10000,20266.268968582157,29.040687084198,0.0,0,3463.0,2814.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.3,512,243.970703138508,4971.352810811996,3581.867066263204,2138440.0,248720.0,10000,40259.96112823486,46.06108999252319,8.440393924713135,False,3305.0,2554.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.3,512,478.74212581070367,4914.943021082878,2620.1635692786917,2122259.0,242642.0,10000,20266.834020614624,27.03555393218994,20.37129592895508,True,3222.0,2463.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.3,512,478.6355279574325,4979.483291482926,2615.513835459729,2131600.0,252254.0,10000,20321.44808769226,32.0421929359436,20.417474031448364,True,3342.0,2609.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.3,512,476.999243077311,4869.664933204651,2591.9591745873745,2129502.0,248046.0,10000,20218.591928482056,29.03764605522156,20.471194982528687,True,3272.0,2545.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1193.7313779377605,4966.1067821025845,2282.0501699196743,839930.0,96748.0,10000,7530.972003936768,12.072304964065552,0.0,0,1074.0,860.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1192.6731273168748,4794.416142249107,2252.965392038223,840104.0,95932.0,10000,7349.710941314697,19.032286882400516,-215797065.5445311,False,1077.0,848.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1159.6699454690497,5016.272245573998,2296.6181310539446,839996.0,95494.0,10000,7613.88897895813,15.01822304725647,933984137.249929,False,1075.0,841.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1132.7446476833431,5145.96877720356,2237.4845748544417,837926.0,94282.0,10000,7616.733074188232,16.02077293395996,-732248701.578753,False,1044.0,823.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1195.588319509763,4758.765088319778,2262.1022583822587,839798.0,96880.0,10000,7324.375152587891,14.017819166183472,-949404999.236141,False,1072.0,862.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1177.3513994925795,4949.646760439873,2319.6154000688985,839048.0,95734.0,10000,7531.0959815979,16.02158284187317,1141219136.40933,False,1061.0,845.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1193.0760975767662,4866.314477300644,2300.8251699012767,840170.0,96922.0,10000,7459.600210189819,18.02250099182129,-2098698353.045031,False,1078.0,863.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1193.4125782657875,4757.029766607285,2276.3450201579208,838874.0,94372.0,10000,7331.268072128296,13.016550064086914,0.0,0,1058.0,824.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1154.284700280905,5220.21131260395,2327.715845852366,838676.0,95428.0,10000,7807.606935501099,12.219977855682371,0.0,0,1055.0,840.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1194.2778023111216,5050.221352386475,2291.2968701296963,839732.0,97408.0,10000,7628.170013427734,12.015355110168455,0.0,0,1071.0,870.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1194.3908137101798,4865.593442630768,2306.3574952836148,838676.0,94504.0,10000,7468.996047973633,13.01722502708435,0.0,0,1055.0,826.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1194.891306815791,4841.7391092062,2271.7985251366717,840500.0,96196.0,10000,7405.981779098511,20.026152849197388,1531246028.193955,False,1083.0,852.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1193.7236997458897,5234.137974023819,2319.983801041945,841688.0,96856.0,10000,7827.613115310669,20.15207982063293,-1499200576.093244,False,1101.0,862.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1196.6288780169216,4838.3724098682405,2274.369825470485,839864.0,96220.0,10000,7410.053014755249,14.019054889678957,1556933209.539754,False,1073.0,852.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1192.6091005402093,4887.299474787712,2288.0957817384106,841622.0,97648.0,10000,7486.366033554077,18.03160309791565,-2809153071.337322,False,1100.0,874.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1192.914713946048,4778.633361768722,2247.992264834781,838850.0,94678.0,10000,7311.409950256348,16.020978927612305,-6936602717.214886,False,1058.0,829.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1195.586342855571,5427.163080763817,2311.237755836012,839510.0,94678.0,10000,8003.399848937988,15.19146990776062,-420420641.289443,False,1068.0,829.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1193.4317639259182,5118.360994076729,2310.327829290953,838016.0,94174.0,10000,7712.847948074341,14.017239093780518,-8008776958.269711,False,1045.0,821.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1194.5770247823443,4781.786820197105,2269.933650167658,840590.0,96946.0,10000,7353.119134902954,14.020949840545654,896460267.465575,False,1084.0,863.0
malaria publish -s 10 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,1191.7094514945338,5181.305409193039,2309.275264385137,838016.0,93910.0,10000,7752.236127853394,15.019068956375122,1009707113.7809,False,1045.0,817.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,314.8470294012558,2.792803406715393,7.10258340013177,101298351.0,740182.0,10000,501.0859966278076,36.04110217094421,0.0,0,10041.0,10609.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,333.0372845933365,2.6270925998687744,0.8473289845421904,101431450.0,747562.0,10000,36.45491600036621,37.04350018501282,0.0,0,10025.0,10721.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,333.7993292631867,2.596155428886413,4.102332868211893,101309292.0,754150.0,10000,402.9109477996826,40.04726004600525,0.0,0,10027.0,10821.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,335.5296774848746,2.576111578941345,1.0676191451550368,101288683.0,760696.0,10000,43.68996620178223,37.04223012924194,0.0,0,10034.0,10920.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,332.009213387389,2.729766607284546,0.8082038474026711,101368482.0,727378.0,10000,39.186954498291016,33.036991119384766,0.0,0,10030.0,10415.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,334.00856465214054,2.662736964225769,0.7818703115657373,101263979.0,736882.0,10000,37.0938777923584,33.03587198257446,0.0,0,10024.0,10559.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,330.99592754577634,2.8293056964874266,0.5705905121865456,101297945.0,704002.0,10000,38.841962814331055,39.045268058776855,0.0,0,10034.0,10061.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,334.54966637231246,2.759991240501404,0.6414568006385477,101250043.0,712768.0,10000,37.81199455261231,38.04146599769592,0.0,0,10029.0,10194.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,330.5982501585224,2.807141184806824,0.7222700012571872,101388685.0,710194.0,10000,38.053035736083984,38.042990922927856,0.0,0,10032.0,10155.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,325.1082993753234,2.3082613945007324,5.153115028169577,101350276.0,846088.0,10000,500.9047985076904,40.04486298561096,0.0,0,10035.0,12214.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,330.00803913388216,2.8004515886306764,0.7978883975623248,101442164.0,715828.0,10000,37.583112716674805,34.036937952041626,0.0,0,10035.0,10240.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,335.1466216129292,1.9092424154281613,1.4190933757126156,101298397.0,923902.0,10000,40.06314277648926,40.04416704177856,0.0,0,10029.0,13393.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,321.531175949077,2.3466437339782718,5.122695790751702,101293499.0,823912.0,10000,500.87714195251465,40.88157796859741,0.0,0,10030.0,11878.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,332.9870275783304,2.172272515296936,1.2798353545980357,101366820.0,860806.0,10000,40.437936782836914,39.04603791236877,0.0,0,10029.0,12437.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,331.3018670714038,2.689639663696289,2.911973907085029,101408640.0,737818.0,10000,282.27901458740234,34.038546085357666,0.0,0,10033.0,10573.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,340.9128353287806,2.6631887912750245,0.7684710401510995,101272456.0,723394.0,10000,39.30521011352539,36.0407121181488,0.0,0,10031.0,10355.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,331.56332666939875,2.8343865394592287,0.6147998041222149,101376235.0,700966.0,10000,36.98492050170898,37.04108905792236,0.0,0,10027.0,10015.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,336.44596288171056,2.7542120218276978,0.720785038722654,101363008.0,711778.0,10000,40.47679901123047,38.04365682601929,0.0,0,10034.0,10179.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,308.457576871871,2.818069911003113,0.8114624331556655,101275457.0,736276.0,10000,38.90800476074219,43.049736976623535,0.0,0,10032.0,10550.0
malaria publish -s 10000 -n 10000 -H 20.0.0.254 --json /tngbench_share/malaria.json,0.3,512,329.3614648992677,2.612648272514343,3.432781906145843,101360899.0,760222.0,10000,332.42201805114746,40.04672193527222,0.0,0,10029.0,10913.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1444.3910327105373,3265.0755115509032,1954.7340390612885,1991744.0,118438.0,10000,5493.1480884552,19.043694019317627,6.15460205078125,False,2092.0,1189.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1447.7327986843914,3569.8613231658937,1997.331682142296,1989910.0,118042.0,10000,5808.271884918213,18.02309823036194,6.222198963165283,False,2069.0,1183.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1353.8325435042923,3734.354124403,1933.155957766017,1988870.0,114040.0,10000,5864.439010620117,12.016124963760376,0.0,0,2025.0,1122.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1442.2336840657451,3447.406140947342,1982.177329101353,1992540.0,119584.0,10000,5670.392990112305,12.862889051437378,0.0,0,2102.0,1206.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1445.5026414180863,3389.4992285966878,1966.0042869797453,1994761.0,121960.0,10000,5596.653938293457,14.01914095878601,6.085253000259399,False,2140.0,1242.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1391.3618547811443,3578.953994178772,1940.3223342090068,1993258.0,120088.0,10000,5713.549137115479,17.178072214126587,6.833774089813232,False,2108.0,1214.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1123.0976869934575,3841.544670701027,2051.5313799387573,1991353.0,117010.0,10000,6103.01399230957,16.02095890045166,6.658047914505005,False,2085.0,1167.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1445.289107338156,3571.634866070747,2000.5803088784896,1991925.0,118372.0,10000,5798.014879226685,18.02771806716919,6.181297063827515,False,2097.0,1188.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1446.0450036301925,3650.569002294541,2038.062881873905,1990583.0,117646.0,10000,5909.265995025635,17.020182847976685,6.286113977432251,False,2068.0,1177.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1435.897162021787,3390.7995262384416,1967.625058349308,1990999.0,117778.0,10000,5596.513032913208,16.021727085113525,6.045881032943726,False,2087.0,1179.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1441.7529510224172,3599.375296807289,2005.8229992385743,1993167.0,121606.0,10000,5834.059000015259,17.02357316017151,6.273268938064575,False,2103.0,1237.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1405.1707002874562,3480.363338422775,1964.1016151434787,1991567.0,118042.0,10000,5655.710935592651,19.02485680580139,6.571821928024292,False,2073.0,1183.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1442.968118220408,3488.03252530098,1994.7094484538293,1991414.0,119098.0,10000,5701.944828033447,16.022197008132935,6.057949066162109,False,2082.0,1199.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1331.4393177658494,3481.1407466411592,1863.650483241226,1992451.0,119824.0,10000,5539.686918258667,19.024933099746704,6.437998056411743,False,2100.0,1210.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1373.9445936889413,3453.0676896810533,1904.695537477522,1993183.0,119914.0,10000,5560.452938079834,12.01609492301941,0.0,0,2113.0,1211.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1442.8658619356572,3377.6905819416047,1975.627304696516,1988636.0,115162.0,10000,5593.68109703064,12.016849040985107,0.0,0,2042.0,1139.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,954.00203391957,5903.711914277077,2243.94906708514,1996278.0,124666.0,10000,8422.264099121094,15.018701076507568,0.0,0,2150.0,1283.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1443.0722260349276,3184.623276233673,1928.8578693379388,1989313.0,116086.0,10000,5379.688024520874,11.015344858169556,0.0,0,2056.0,1153.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1444.1094572156771,3467.004024410248,2006.26409014856,1995425.0,121936.0,10000,5710.084915161133,16.021613836288452,6.465392112731934,False,2137.0,1242.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 1 --json /tngbench_share/malaria.json,0.4,64,1443.821033281656,3459.490109562874,1993.7396537477775,1993609.0,119650.0,10000,5678.337097167969,11.01484990119934,0.0,0,2114.0,1207.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.4,64,465.1959030990194,5210.94489235878,2459.082838330892,2121022.0,243872.0,10000,20879.614114761356,28.13164496421814,21.51486110687256,True,3218.0,2482.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.4,64,471.2054142678387,4987.505787992477,2549.60963576369,2129281.0,250856.0,10000,20523.217916488647,31.038737058639526,21.479161024093628,True,3337.0,2588.0
malaria publish -t -n 10000 -H 20.0.0.254 -q 2 --json /tngbench_share/malaria.json,0.4,64,477.56467774104505,4889.974749660492,2590.279913775252,2123422.0,246224.0,10000,20310.308933258057,26.03361415863037,20.818784952163696,True,3247.0,2518.0
